epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,53.0026,1.81115,3.85555,1.25779,0.61393,0.67727,0.69741,0.29315,2.30229,4.6292,1.55963,0.00135894,0.00135894,0.00135894
30,54.7646,1.77006,3.76236,1.21099,0.7243,0.66212,0.71856,0.31513,2.26458,4.58077,1.52668,0.00134794,0.00134794,0.00134794
31,56.559,1.75594,3.96595,1.19781,0.7243,0.66212,0.71856,0.31513,2.26458,4.58077,1.52668,0.00133693,0.00133693,0.00133693
32,58.3555,1.66288,3.7196,1.16503,0.77882,0.76585,0.7167,0.31186,2.29457,4.6975,1.54932,0.00132593,0.00132593,0.00132593
33,60.1476,1.66111,3.52432,1.18041,0.74984,0.62727,0.63517,0.2689,2.27325,4.96498,1.53328,0.00131493,0.00131493,0.00131493
34,61.9292,1.95975,4.19497,1.22478,0.73653,0.60758,0.62274,0.27889,2.32266,5.14509,1.55921,0.00130393,0.00130393,0.00130393
35,63.7067,1.70152,3.64315,1.27905,0.73653,0.60758,0.62274,0.27889,2.32266,5.14509,1.55921,0.00129293,0.00129293,0.00129293
36,65.4872,1.71968,3.34722,1.18521,0.77155,0.60758,0.62969,0.2675,2.34146,5.00197,1.57231,0.00128192,0.00128192,0.00128192
37,67.2795,1.69876,3.44915,1.21825,0.78163,0.60758,0.65873,0.29379,2.38648,4.78951,1.64119,0.00127092,0.00127092,0.00127092
38,69.0793,1.67477,3.44954,1.21365,0.75496,0.59242,0.74021,0.3312,2.28654,4.47894,1.58591,0.00125992,0.00125992,0.00125992
39,70.8979,1.72861,3.45792,1.23224,0.75496,0.59242,0.74021,0.3312,2.28654,4.47894,1.58591,0.00124892,0.00124892,0.00124892
40,72.6808,1.68707,3.21683,1.21969,0.80439,0.78551,0.78025,0.37961,2.16816,4.06109,1.55222,0.00123791,0.00123791,0.00123791
41,74.4716,1.68687,3.30584,1.24442,0.82099,0.78603,0.78935,0.38075,2.09122,3.90934,1.50428,0.00122691,0.00122691,0.00122691
42,76.2748,1.69209,3.29357,1.22392,0.84727,0.78788,0.81002,0.36574,2.08863,3.85327,1.53223,0.00121591,0.00121591,0.00121591
43,78.0687,1.65895,3.31341,1.20699,0.84727,0.78788,0.81002,0.36574,2.08863,3.85327,1.53223,0.00120491,0.00120491,0.00120491
44,79.8492,1.65062,3.05315,1.15522,0.81677,0.77273,0.80257,0.34882,2.14561,3.78384,1.5762,0.00119391,0.00119391,0.00119391
45,81.6401,1.64713,3.15266,1.16038,0.82177,0.72727,0.76725,0.36529,2.12867,3.86634,1.5479,0.0011829,0.0011829,0.0011829
46,83.4216,1.63296,3.1604,1.17921,0.86545,0.72059,0.76989,0.38011,2.12656,3.94478,1.53039,0.0011719,0.0011719,0.0011719
47,85.1991,1.66362,3.14993,1.16835,0.86545,0.72059,0.76989,0.38011,2.12656,3.94478,1.53039,0.0011609,0.0011609,0.0011609
48,86.9852,1.59658,3.06364,1.1616,0.8427,0.69242,0.77788,0.36473,2.18606,3.93221,1.59417,0.0011499,0.0011499,0.0011499
49,88.7774,1.56658,3.17528,1.17421,0.76212,0.69973,0.76364,0.34162,2.1821,3.91878,1.58934,0.00113889,0.00113889,0.00113889
50,90.5658,1.44809,2.88197,1.1106,0.77052,0.69242,0.73893,0.31995,2.18854,3.91331,1.59906,0.00112789,0.00112789,0.00112789
51,92.3648,1.52767,3.08341,1.14879,0.77052,0.69242,0.73893,0.31995,2.18854,3.91331,1.59906,0.00111689,0.00111689,0.00111689
52,94.1828,1.62955,3.02357,1.18253,0.75637,0.71012,0.75103,0.317,2.22021,3.93722,1.60832,0.00110589,0.00110589,0.00110589
53,96.0345,1.56278,2.98856,1.1786,0.87565,0.68854,0.79438,0.31409,2.21931,3.95342,1.60356,0.00109489,0.00109489,0.00109489
54,97.8857,1.67357,3.3997,1.1209,0.77953,0.78307,0.76941,0.31944,2.19368,3.94413,1.61262,0.00108388,0.00108388,0.00108388
55,99.7162,1.52527,2.9548,1.18047,0.77953,0.78307,0.76941,0.31944,2.19368,3.94413,1.61262,0.00107288,0.00107288,0.00107288
56,101.518,1.53267,2.90642,1.18868,0.8019,0.74242,0.76252,0.31799,2.14243,3.90041,1.604,0.00106188,0.00106188,0.00106188
57,103.329,1.59457,2.88375,1.1203,0.79997,0.74242,0.77572,0.34818,2.0882,3.85144,1.53892,0.00105088,0.00105088,0.00105088
58,105.133,1.4751,2.90773,1.14401,0.82162,0.7526,0.77718,0.35284,2.15548,3.87253,1.55822,0.00103987,0.00103987,0.00103987
59,106.919,1.67122,2.96641,1.13302,0.82162,0.7526,0.77718,0.35284,2.15548,3.87253,1.55822,0.00102887,0.00102887,0.00102887
60,108.715,1.42501,2.8537,1.16342,0.81679,0.74242,0.77573,0.33803,2.20291,3.92723,1.57751,0.00101787,0.00101787,0.00101787
61,110.512,1.69904,2.95041,1.16343,0.84031,0.76952,0.75916,0.33338,2.208,3.82873,1.58772,0.00100687,0.00100687,0.00100687
62,112.316,1.41062,2.65892,1.08738,0.83249,0.7306,0.77414,0.3532,2.15807,3.74015,1.56251,0.000995866,0.000995866,0.000995866
63,114.12,1.47568,2.8323,1.08271,0.83249,0.7306,0.77414,0.3532,2.15807,3.74015,1.56251,0.000984864,0.000984864,0.000984864
64,115.904,1.43935,2.7399,1.12525,0.83998,0.70758,0.75379,0.35511,2.16365,3.78963,1.55807,0.000973861,0.000973861,0.000973861
65,117.692,1.52643,2.71104,1.10825,0.82581,0.72272,0.76407,0.3127,2.20243,3.86303,1.5742,0.000962859,0.000962859,0.000962859
66,119.477,1.52399,2.77225,1.11942,0.82843,0.73624,0.76082,0.28685,2.25123,4.05786,1.59123,0.000951857,0.000951857,0.000951857
67,121.245,1.52605,2.69907,1.13444,0.82843,0.73624,0.76082,0.28685,2.25123,4.05786,1.59123,0.000940855,0.000940855,0.000940855
68,123.019,1.52928,2.63662,1.11016,0.80362,0.69242,0.74793,0.29574,2.20027,3.94691,1.56801,0.000929853,0.000929853,0.000929853
69,124.824,1.41509,2.67361,1.08028,0.83437,0.70794,0.77775,0.33703,2.15673,3.90212,1.54855,0.00091885,0.00091885,0.00091885
70,126.613,1.49606,3.1764,1.16219,0.77815,0.76818,0.76118,0.36075,2.16779,3.94216,1.57498,0.000907848,0.000907848,0.000907848
71,128.398,1.43859,2.86874,1.08108,0.77815,0.76818,0.76118,0.36075,2.16779,3.94216,1.57498,0.000896846,0.000896846,0.000896846
1,2.43383,1.54647,3.11372,1.11657,0.83652,0.78788,0.78966,0.39189,2.11151,3.90656,1.51714,8.335e-05,8.335e-05,8.335e-05
2,4.22399,1.54549,2.93764,1.14738,0.81595,0.75018,0.785,0.36582,2.16545,4.01011,1.53516,0.00018216,0.00018216,0.00018216
3,5.992,1.62119,3.17075,1.1787,0.79047,0.62282,0.71595,0.34345,2.20042,4.30639,1.53906,0.000279649,0.000279649,0.000279649
4,7.7506,1.57696,3.17838,1.15945,0.81487,0.60758,0.71333,0.34859,2.19865,4.2861,1.53947,0.000375818,0.000375818,0.000375818
5,9.53072,1.53788,2.93682,1.12204,0.80422,0.70448,0.74183,0.35876,2.19215,4.23929,1.5484,0.000470667,0.000470667,0.000470667
6,11.3188,1.61276,3.14336,1.17157,0.82589,0.7264,0.75442,0.34033,2.1921,4.15491,1.55998,0.000564196,0.000564196,0.000564196
7,13.085,1.46318,2.88537,1.05602,0.80382,0.75639,0.75102,0.34042,2.19027,4.25937,1.5343,0.000656405,0.000656405,0.000656405
8,14.8897,1.6101,3.00299,1.17142,0.79028,0.7584,0.75881,0.33508,2.19486,4.22396,1.55001,0.000747293,0.000747293,0.000747293
9,16.6893,1.52049,2.87994,1.13071,0.73492,0.75303,0.75822,0.32985,2.22236,4.1324,1.59182,0.000836861,0.000836861,0.000836861
10,18.4532,1.51777,2.92216,1.12448,0.71642,0.75587,0.7731,0.32727,2.28287,3.98053,1.63268,0.000925108,0.000925108,0.000925108
11,20.2123,1.50441,3.04115,1.07626,0.81598,0.67727,0.7542,0.3239,2.25812,4.06313,1.62563,0.00101204,0.00101204,0.00101204
12,21.9642,1.52562,2.94763,1.15987,0.79014,0.66212,0.73909,0.33901,2.23783,3.98224,1.65907,0.00109764,0.00109764,0.00109764
13,23.7362,1.55638,2.93199,1.13474,0.73682,0.71165,0.75163,0.3422,2.20967,3.75976,1.6727,0.00118193,0.00118193,0.00118193
14,25.5253,1.59894,3.0106,1.14532,0.84485,0.63182,0.74171,0.32586,2.38522,3.84124,1.76181,0.0012649,0.0012649,0.0012649
15,27.29,1.52974,2.9108,1.15953,0.84485,0.63182,0.74171,0.32586,2.38522,3.84124,1.76181,0.00134654,0.00134654,0.00134654
16,29.0568,1.60675,2.86979,1.18824,0.64078,0.61418,0.6041,0.24928,2.40057,4.91083,1.77247,0.00142687,0.00142687,0.00142687
17,30.8316,1.42499,2.76515,1.1068,0.57341,0.52884,0.57981,0.21754,2.33474,5.45104,1.71203,0.00149096,0.00149096,0.00149096
18,32.5934,1.61039,2.8814,1.16554,0.59096,0.51243,0.5993,0.23431,2.33347,5.21039,1.64802,0.00147996,0.00147996,0.00147996
19,34.3532,1.52706,2.90086,1.13925,0.59096,0.51243,0.5993,0.23431,2.33347,5.21039,1.64802,0.00146896,0.00146896,0.00146896
20,36.1193,1.50945,3.02846,1.135,0.48139,0.63333,0.58946,0.23051,2.36329,5.03003,1.65048,0.00145796,0.00145796,0.00145796
21,37.8893,1.52553,2.84064,1.12825,0.7957,0.70297,0.74323,0.29337,2.28474,3.85588,1.59395,0.00144696,0.00144696,0.00144696
22,39.6489,1.5599,2.84303,1.12671,0.79383,0.71985,0.73375,0.31675,2.25916,3.85913,1.56154,0.00143595,0.00143595,0.00143595
23,41.4137,1.42728,2.64512,1.08003,0.79383,0.71985,0.73375,0.31675,2.25916,3.85913,1.56154,0.00142495,0.00142495,0.00142495
24,43.1737,1.63566,2.75961,1.09895,0.7695,0.69376,0.7325,0.31555,2.21947,3.94566,1.54249,0.00141395,0.00141395,0.00141395
25,44.9496,1.59104,3.31095,1.10235,0.70834,0.70323,0.71318,0.32432,2.16305,3.99726,1.52689,0.00140295,0.00140295,0.00140295
26,46.721,1.4846,2.80373,1.09333,0.77247,0.68709,0.73404,0.35261,2.17452,3.93085,1.54271,0.00139195,0.00139195,0.00139195
27,48.4902,1.46644,2.74084,1.08825,0.77247,0.68709,0.73404,0.35261,2.17452,3.93085,1.54271,0.00138094,0.00138094,0.00138094
28,50.2592,1.58009,2.82203,1.16256,0.83387,0.70102,0.76303,0.31915,2.1642,3.83744,1.56506,0.00136994,0.00136994,0.00136994
29,52.0324,1.46767,2.79466,1.09717,0.8693,0.69242,0.77272,0.32852,2.21492,3.78932,1.63501,0.00135894,0.00135894,0.00135894
30,53.8127,1.53635,2.84873,1.10375,0.72583,0.72526,0.74969,0.31744,2.30378,3.92217,1.738,0.00134794,0.00134794,0.00134794
31,55.5926,1.51903,2.81798,1.10599,0.72583,0.72526,0.74969,0.31744,2.30378,3.92217,1.738,0.00133693,0.00133693,0.00133693
1,2.4218,3.09691,16.3933,2.05484,0.00258,0.25,0.00341,0.00136,2.56254,17.045,2.00024,6.668e-05,6.668e-05,6.668e-05
2,4.01049,2.99388,13.1533,1.98456,0.00633,0.5,0.02165,0.01333,2.34158,14.2885,1.79224,0.000148545,0.000148545,0.000148545
3,5.56411,2.81043,12.1064,1.88699,0.55325,0.25,0.09413,0.06482,2.03424,13.5493,1.74533,0.000228759,0.000228759,0.000228759
4,7.11733,2.72225,11.5142,1.80551,0.93541,0.25,0.3725,0.21113,1.90722,11.2478,1.51256,0.000307323,0.000307323,0.000307323
5,8.66259,2.28439,9.83703,1.60582,1,0.4682,0.4975,0.22409,2.67846,10.5763,1.47574,0.000384237,0.000384237,0.000384237
6,10.1875,2.30026,9.14913,1.50109,1,0.47803,0.4975,0.24899,2.7259,10.1741,1.44724,0.0004595,0.0004595,0.0004595
7,11.7233,2.20325,8.48711,1.4963,0.99213,0.5,0.50342,0.22496,2.51954,8.63524,1.4995,0.000533113,0.000533113,0.000533113
8,13.2752,2.18824,8.20834,1.47809,0.99192,0.5,0.58795,0.24408,2.06779,7.0504,1.35609,0.000605076,0.000605076,0.000605076
9,14.8179,2.15071,6.81813,1.3559,1,0.47602,0.60806,0.24703,1.88318,6.96223,1.2734,0.000675388,0.000675388,0.000675388
10,16.3684,2.01736,6.36705,1.33868,0.99195,0.5,0.55969,0.33256,1.9349,6.7831,1.26706,0.00074405,0.00074405,0.00074405
11,17.9282,1.94998,6.88004,1.3139,0.9855,0.5,0.597,0.32591,1.92346,6.43582,1.30207,0.000811062,0.000811062,0.000811062
12,19.4799,1.91443,6.27945,1.34545,0.98013,0.5,0.60483,0.31699,2.04898,6.03019,1.40549,0.000876424,0.000876424,0.000876424
13,20.9996,1.86466,6.11435,1.35419,0.98349,0.5,0.61493,0.34583,2.12062,6.19631,1.46514,0.000940135,0.000940135,0.000940135
14,22.5222,1.95993,5.75735,1.43947,0.98349,0.5,0.61493,0.34583,2.12062,6.19631,1.46514,0.0010022,0.0010022,0.0010022
15,24.0737,1.79253,5.48645,1.33136,0.98438,0.5,0.70458,0.39335,2.01694,6.42873,1.35857,0.00106261,0.00106261,0.00106261
16,25.626,1.86327,5.56554,1.34438,0.98129,0.5,0.6525,0.33378,1.94635,6.73586,1.27579,0.00112137,0.00112137,0.00112137
17,27.1469,1.94846,5.06267,1.35321,0.97548,0.5,0.87,0.4706,1.82155,5.81564,1.19665,0.00117848,0.00117848,0.00117848
18,28.6614,1.75143,5.1807,1.30784,0.97548,0.5,0.87,0.4706,1.82155,5.81564,1.19665,0.00123394,0.00123394,0.00123394
19,30.1785,1.94286,4.8746,1.47105,0.45396,0.75,0.87,0.44789,1.83617,4.69515,1.16192,0.00128774,0.00128774,0.00128774
20,31.6904,1.76576,5.15844,1.3293,0.98562,0.5,0.4975,0.18152,2.27357,11.4475,1.40053,0.0013399,0.0013399,0.0013399
21,33.2127,1.71018,5.72144,1.33768,0.98562,0.5,0.4975,0.18152,2.27357,11.4475,1.40053,0.00133693,0.00133693,0.00133693
22,34.7396,1.88316,5.03822,1.43404,0.98579,0.5,0.87,0.33048,2.1597,8.73006,1.31156,0.00132043,0.00132043,0.00132043
